Alpha_Node,Total_Support
IKIP,-113
MGC42174,145
LETM2,-113
FAM18B2,-113
SELS,21
VDAC3,-339
ZNF197,-265
RNF139,-435
PHF17,-35
VIL1,-229
SCYL3,-217
TRIOBP,-219
OSBP2,-219
BRD1,-9
MMRP19,-785
MRPL44,-43
CDK2AP2,-199
WBSCR1,-463
WNT5A,-457
FZD5,-511
WNT7A,-571
WRNIP1,-843
RDM1,-843
ATF6,-529
XAB1,-93
NXF3,-361
HOM-TES-103,-513
TESK2,-389
KIF1C,-373
MONDOA,-389
EPB41L3,-541
KLC3,-227
ADAM23,-513
ADAM22,-621
DBNL,-725
FCRL3,-575
ZFPL1,-575
ZNF10,-395
ZNF11B,-359
ZNF20,-369
ZNF174,-523
SCAND1,-573
ZNF434,-581
ZNF446,-515
ZNF31,-213
ZNF45,-91
DPM1,-641
FCHO1,-641
FLJ20397,-597
FLJ20647,-641
FLJ10916,-643
LYAR,-547
Cep70,-181
LMTK3,-641
MGC45871,-491
FLJ30707,-865
ZNF193,-213
ZNF202,-521
ZNF473,-239
ZA20D2,-109
ZNF232,-213
ZP3,-549
FLJ21865,-549
NEBL,-319
HERC1,-567
EPN3,-567
TOM1L2,-569
RNF168,-569
KIRREL3,-93
PXDN,-407
MALL,-337
SEMA3B,-699
SEMA3A,-693
RAB7,-37
RILP,-805
SLBP,-785
THEX1,9
TTC10,-477
P4HA2,-477
PPAP2C,-251
IQCG,-393
BAT4,-231
DNAJC14,-535
HNRPLL,-535
SPAG7,-189
NIFIE14,-143
PILRB,-189
GPRC5C,-189
C1orf160,-7
RDBP,-137
LST1,-645
KIAA1333,-111
EPM2A,-551
EPM2AIP1,-551
FZD3,-261
FLJ11305,-115
ST7,-343
NXF2,-631
NUP107,-557
SLB,-331
LDHD,-497
ALX4,-841
HIST3H2A,-621
VPS4A,-185
SF3A2,-741
SF3A3,-125
RETN,-43
EAF2,-735
CLPP,-551
CLPX,-551
C21orf33,-181
CLTCL1,-601
USP11,-329
PTBP2,-143
ARID1A,-93
DYRK2,51
PADI4,-353
ACOX3,-753
WNT3A,-461
FZD7,-467
FZD8,-495
HIST2H2AC,-563
HIST1H2BN,-373
NME5,-833
MGC16186,61
DYDC1,63
CADPS,-467
PLA2R1,-651
LRPPRC,-459
CECR2,-537
RAB22A,-39
ANXA9,-611
STX6,9
VPS18,-457
BBOX1,-629
STK24,-551
PDCD10,-551
GNPAT,-497
AGPS,-203
CUL4B,-549
CAND1,-549
CUL4A,-267
CUL2,-277
TACC3,-297
KIF4A,-319
TEAD2,-301
CHRAC1,-577
PHC3,-455
FKBP6,-635
FLJ20130,-575
RAE1,-339
SEMA7A,-549
PLXNC1,-549
PPFIBP1,-263
CAST1,-507
RASGRP1,-295
SNTG1,-295
DGKD,-403
DGKH,-245
CAMK1,-347
LDB1,-611
LDB2,-403
SEC24D,-403
PITPNB,-403
C1orf19,-601
ZNF675,-403
SIRT2,-603
DENR,-549
MCTS1,-549
EXOSC2,-639
EXOSC3,-443
TBR1,-433
RPH3A,-433
CASKIN1,-433
TSPYL2,-433
AKR7A2,-549
AKR7A3,-549
RPIA,-361
OSTM1,-227
KLF7,-549
FBXO38,-549
POLR3F,-169
CARHSP1,-679
C1orf94,-219
CDC2L5,-291
UNC5C,-645
EIF4E2,-327
DCHS1,-91
CHRD,-327
LNX2,-183
TRIM8,-785
SHRM,-379
TNKS1BP1,-665
FLJ11506,-481
EIF3S7,-673
EIF3S3,-13
SNX3,-323
TAF6L,-323
SLC38A2,-323
PANK4,-597
C6orf199,-597
MARCO,-551
SCGB3A1,-551
SCGB3A2,-551
CDC23,121
B3GALT4,-359
SNAPC5,-117
TNFRSF25,-787
CEP1,-779
TNFRSF21,-779
TNFSF12,-785
TNFSF15,-133
NCOA6IP,-281
C20orf6,-661
RNMT,-551
RNGTT,-551
MYH13,-403
TRIM38,-853
AGGF1,-229
TNFRSF10D,-397
SNX9,-793
RAB11FIP5,-605
RAB11FIP4,-155
CARD15,-801
CARD6,-665
SCGN,-69
NAPG,-579
PLEKHA1,-347
SIGLEC5,-151
TNFSF18,-779
SCEL,-103
TRIM33,-443
IL1F7,-197
KCNRG,-821
MPP5,-739
GTF2IRD1,-415
PRAME,-397
SSBP4,-131
C10orf7,-159
GABARAPL1,-199
C14orf139,-411
NUDT5,-809
MGC13379,-809
ENY2,-809
EIF2B4,-793
EIF2B5,-793
KARCA1,-97
PROCA1,-97
ARID2,-97
INCA1,-97
CCDC22,-373
SGCE,-705
CARD10,-727
CARD9,-157
CARD14,-307
C9orf89,-727
CARD11,-727
HERC2,-519
BSN,-241
GATAD2A,-507
RAB7L1,-403
TRIM55,-489
PLOD3,-195
NY-REN-7,-477
GENX-3414,-263
DKFZP564B147,-745
LIMD1,-201
ETNK2,-251
PDCD7,-221
TIMM17A,-353
GLTSCR2,-359
ZNF691,-359
DDX49,-359
MRPS9,-705
C8orf33,-497
MAP7,-469
PARK7,-237
NAV2,-993
CLDN12,-573
LOC84661,-1053
BPY2IP1,177
ZNF297,-799
RNF34,-495
CYB561D2,-287
RIPX,-287
FKBPL,-287
C1orf165,-689
USP10,-773
MTMR4,-201
EMILIN1,-335
HHLA3,-143
HDDC3,-143
PGS1,-459
STK35,-447
SMC1L2,-161
PPIH,-541
GTPBP3,-545
HUNK,-151
CRSP9,-117
EXOC7,35
AD023,-217
GKAP1,-555
C1orf190,-575
WDR68,-451
RNF32,-133
IL1RL1,-859
ZW10,-551
KNTC1,-551
SEDLP,-33
C20orf28,-351
GPSM1,-187
CGI-37,-33
SNF1LK,67
POLR1A,-379
LENG1,-145
PNMA6A,-145
MGC5356,-65
DKFZp761E198,-77
ARPC5,-227
STK17B,-193
PSCD3,-559
PSCDBP,-515
ARFRP1,-515
ATP6V1F,-413
C5orf13,-557
SEC24A,-151
DDAH2,-151
SMUG1,-87
PTD012,-149
PLAC8,-151
CYB5R2,-151
AMSH-LP,-151
KIAA1609,-151
SEMA4G,-151
MAWBP,-151
HDHD3,-151
KRTAP3-2,-249
ARL11,-151
GLYCTK,-151
BTG3,-773
SNAP29,-331
EFTUD2,-511
PRPF8,-497
SLC22A6,-325
CPNE6,-205
RAB33A,-155
RABEPK,-157
ADIPOQ,-287
ADIPOR2,-391
SPG20,-733
KIAA0692,-215
SUMF2,-431
SCYL2,-863
CHD6,-863
RHOT2,-863
COX5A,-367
NRXN1,-551
SIPA1L1,-551
NRXN2,-339
GRHPR,-391
COG1,-453
COG4,-331
COG3,-359
LIPG,-265
WDR39,-347
FAM96B,-423
FAM96A,-423
MTSS1,-531
DDX42,-531
LOC221442,-531
RECQL4,-49
ZBTB7B,-643
IMP3,-65
THRAP1,-147
KIAA0826,-201
C1orf116,-557
DNAL4,-521
SMCR7,-611
TBX4,-309
SIRT7,-605
XAGE2,-41
NT5C2,-621
LCMT1,-701
C1orf149,-111
KCTD4,-701
SPTLC2,-549
SPTLC1,-549
ARL10C,-541
NR1D1,-255
BRE,-549
HSPC142,-549
NR1D2,-255
BCKDK,-407
TBC1D8,-407
SH2D3C,-571
RGS6,-705
SEC24C,-499
SEC23B,-379
SEC23A,-355
USP18,-551
Magmas,-229
SMEK2,-229
IKBKE,-821
FLJ13305,-159
KIAA0103,-551
COX4NB,-551
C14orf122,-551
RAPGEF4,-727
RAB3C,-735
DHX34,-271
LAPTM4A,-575
CENTB1,-305
KIAA0738,-451
DDX48,-549
C3orf19,-549
KIAA0232,-207
DHX38,-125
SPCS2,-551
STMN3,-551
C17orf42,-551
MAGED4,-575
C1orf156,-575
C14orf150,-619
MGC21688,-575
UBADC1,-159
RBM9,-163
DKFZP761H1710,-311
MGC20410,-311
ZFAND2B,-311
TOMM22,-541
IHPK1,-599
NUPL1,-213
KIAA0555,-165
ELMO1,-367
ZNF518,-263
TRIM16,-367
SLC38A3,-367
TRBV2,-209
SITPEC,-299
C11orf1,-367
FCHSD2,-149
FLJ25770,-1011
TLK1,-107
KIAA0683,-357
RGMA,-619
KIAA0672,23
KIAA0020,5
FLJ10292,-149
THOC4,-457
THOC2,-475
THOC3,-475
REC8L1,-625
DGCR2,-753
ZC3H12A,-825
SRA1,-187
CHMP4A,-777
CHMP4C,-659
HEBP2,-505
PDPN,-595
UBXD2,-595
RAP140,-595
CWF19L1,-595
SMC4L1,-551
SMC2L1,-551
SAE1,-15
KATNAL1,-607
C21orf6,-131
KIAA1107,-211
USH1G,-651
ARPC4,-99
ARPC2,-371
ARPC5L,-679
OTUD5,-467
WASF3,-25
RAB6B,39
ADAM29,-471
C20orf3,-261
RBM5,-237
MDS028,-611
SEZ6,-611
RASGEF1C,-611
WDR25,69
IMP4,9
ARHGAP18,-671
FLJ11710,-549
NLGN2,-199
EIF1,-677
CIP29,-173
SSX3,-519
KLRG1,-549
LEPROTL1,-549
FLJ21103,-745
CPNE7,-143
C20orf35,-143
PCGF1,-141
TP53RK,-143
ARHGEF9,-215
GABARAPL3,-215
RPP30,139
RPP38,-77
RPP40,-71
RPP25,-77
L3MBTL2,-875
SF3B2,-123
RAMP2,-589
ADM2,-137
BET1,-113
SMNDC1,-555
ASCC3L1,-455
KATNB1,-549
KATNA1,-549
CXorf53,-603
ZNFN1A2,-613
AKR1A1,-683
NPM3,-413
KLF2,-359
MRPL28,-575
KIAA1543,-575
C14orf147,-575
MGC7036,-101
RAPGEF3,-683
WBP2,101
WBP1,-237
PTD004,-95
LOC147791,-705
SEC24B,-435
NAT6,-101
FLJ20551,-553
XAB2,-283
INHBE,-675
C10orf45,-951
ATP5H,-341
NXT1,-487
NXT2,-433
NXF5,-471
CAP2,-291
SYT2,-725
STK25,-551
SYT11,-325
RRS1,-325
CHMP5,-325
C1orf166,-325
WNT5B,-325
WDR24,-325
ZCCHC12,-327
LOC220686,-327
C6orf102,-327
EID3,-327
DEAF1,-563
DKFZP586J0619,-295
LOC51059,-357
CIAPIN1,-641
MARCKSL1,-535
ANP32B,-567
ARL6,-245
POP4,-845
POP1,-691
RPP14,-589
SNX15,-161
RAB4B,-37
CABC1,-39
SLU7,-231
PPIL3,-497
SIVA,-629
NPC2,-551
DHDDS,-551
SEMA6A,-583
IFITM2,-339
POMT1,-551
POMT2,-551
MTHFS,-243
PAIP1,-691
TCP10L,-303
RRAGA,-5
NOL8,-697
RRAGD,-693
RRAGC,-5
TNFRSF13C,67
CSPG5,-495
KIAA0774,-699
STAG3,-625
SGTB,-449
TRA2A,5
POP5,-221
NEK6,-249
RAB10,-319
PDE10A,-551
WDR3,-551
SRCAP,-551
ATG9A,-551
RP11-529I10.4,-161
ACTL7A,-505
SLC12A9,-523
FIP1L1,-523
TXNL4A,-551
RHEBL1,-551
EDARADD,-71
KLF12,-41
KIAA0515,-41
HSPA14,-49
PLEKHC1,-283
WIPI-2,-385
FLJ22386,-271
STK40,-285
LYPLA3,-393
STMN4,-403
TSPYL4,-229
DUSP13,-231
SYT17,-211
C21orf91,-231
FLJ20291,-231
C10orf18,-249
CHCHD3,-127
C6orf166,-167
MOBK1B,-229
LOC55565,-229
C17orf40,-235
FLJ13149,-231
ZNFN1A5,-195
GCC1,-221
KIAA1539,-231
MGC11257,-231
C19orf25,-105
TTC14,-231
MGC39633,-229
MGC23401,-229
CCDC11,-225
FAM13C1,-231
C1orf111,-231
IL24,-551
IL20RA,-551
RABL4,-549
C1orf41,-549
FLJ21945,-285
STRBP,-91
ZC3H10,-253
TICAM1,-843
CUTC,-413
PCF11,-617
FLJ20125,-619
ARMC7,-333
BAMBI,-785
WDR5,-531
C9orf9,-257
hCAP-D3,-49
TRAPPC4,-49
PHF23,-377
FLJ34283,-49
CIT,-241
EMILIN2,-551
SFRS16,-565
MAPKAP1,-683
IL1RAPL1,-143
HRASLS3,-469
RABL2B,-423
MGC14126,-445
HYLS1,-327
C6orf203,-851
WDR6,-493
CDC42EP4,-183
NUDT10,-195
FLJ10159,-617
MUS81,-367
TSSK1,-367
EIF2C2,-167
MBD6,-885
VPS25,-419
KLHL2,-339
MGAT4B,-373
ATG4B,-533
KIAA0907,-509
MKRN1,-197
BCL2L13,-545
HCNGP,-119
C9orf78,-91
IQWD1,-91
COG2,-453
TIPARP,-639
LOH12CR1,-443
LPHN1,-637
ZHX2,-519
AD-003,-391
ULBP3,-551
LPHN2,-425
KREMEN1,-717
MOBKL2B,-97
GPKOW,-173
CLEC1B,-173
SH3BP5L,-173
DCTN5,-173
NURIT,-567
FLJ11078,-173
Cep152,-245
RAB26,-565
FBXO21,-455
CNTNAP4,-575
MEGF10,-577
UNC13A,-245
JMJD2B,19
MAST3,-455
DDX56,-487
ZNF335,-853
CINP,-423
KIAA0261,-223
PEG10,-159
KIAA0543,-551
KIAA1043,-551
ATXN7L1,-551
KIAA0157,-753
SKIP,-203
PLEKHM2,-551
SLC39A1,-551
MLC1,-525
DSCAML1,-73
ANKRD28,-159
PRPF19,-673
FLJ11806,-441
RTN4IP1,-649
CSTF2T,-469
EHBP1,-841
ICOSLG,-551
ICOS,-551
TRIM2,-593
MRPL10,43
RBAF600,-291
TLN2,-655
DICER1,-677
EIF2C1,-7
PIWIL2,-7
COMMD3,-705
NCLN,-241
GRIP1,-441
SF3B14,-617
MGC3121,-69
QPRT,-51
C7orf25,-83
SEC11L1,-207
FLJ12688,-245
KIAA0240,-259
CACHD1,-575
SKIV2L2,-45
RPL13A,-559
TNPO3,-753
HIST4H4,-447
ALG2,-91
ZNF334,-545
TMEM50A,-551
FLJ10925,-551
TSSK2,-551
TSKS,-551
FLJ10404,-687
GNL3L,-687
ZNF253,-687
AEBP2,-541
RCD-8,-503
TSGA10,-165
MGC4266,-165
D4S234E,-745
AIPL1,-557
PISD,-409
DHX29,-439
LOC221955,-387
IFIT5,-435
RAB3GAP2,-29
ZNF580,-103
PLEKHA5,-435
LOC201895,-437
TNFAIP8,-339
PRDX5,-285
COG7,-453
THAP4,-867
KIDINS220,-861
EGLN2,-763
YIPF4,-427
ABI3BP,-217
DKFZP564J0123,-391
THUMPD3,-601
PTPN23,-339
ARID4B,-519
DKFZp566O084,-23
C14orf11,-219
FAM32A,-13
NOB1P,-199
DIP13B,-817
HPCL2,5
C21orf77,-125
ZNF670,-125
ENAH,-505
NOC2L,-237
LHX4,-369
PITPNC1,-551
OPTC,-347
C18orf24,-115
VPS33B,-549
C14orf133,-549
ZNF313,-205
NUCKS1,-205
C7orf26,-205
TRIM46,-205
DELGEF,-257
HSPB7,-11
TIMM10,-549
TIMM9,-549
RGS17,-503
BSCL2,-551
TMEM19,-551
MDS032,-551
NID67,-551
ELP4,-801
GAGE8,-551
HAVCR1,-551
SEMA4A,-551
PAIP2,-691
TRIAD3,-519
C1orf124,-519
LOC133957,-519
ZBTB32,-565
STAU2,-413
VPS41,-159
TRAPPC3,-745
HSPC176,-151
PS1D,-263
C1orf35,107
DKK3,-91
SYCP3,-625
NDOR1,-833
C20orf77,-589
OBFC1,-589
SDSL,-589
FLJ20254,-391
FLJ14668,-391
LSM10,-433
LOC90799,-433
ZNF330,-591
MAGEH1,-1025
TMEM9,-109
PHPT1,-595
CIAS1,-649
CXorf26,-501
FLJ23342,-571
GTPBP7,-571
RBM15B,-91
GMPPB,-551
GMPPA,-551
PKN3,-99
SERTAD3,-113
C15orf15,-405
IL19,-551
SERTAD1,-633
KLHDC5,-23
DPP7,-223
PRO1580,-469
SAMSN1,-389
LRRN6A,-69
SLC40A1,-589
IL20,-551
IL22RA2,-233
CGI-121,-577
ZNF499,-285
CDK5RAP1,-99
IER3IP1,-551
ANKRD34,-551
TRIM17,-413
KCTD3,-601
SDF4,-159
PLCD4,-1021
ZNF219,-219
FLJ20449,-605
TRIT1,-793
MGC40107,-623
LOC51252,-373
PIPOX,-471
TEX27,-589
B3GNT4,-589
C20orf98,-567
ACTR3B,-421
CTPS2,-629
ERAF,-415
ARL6IP4,-503
HOOK1,-547
ZMYND10,-243
ACTL6B,-551
C16orf49,-551
POLK,-423
RNF138,-461
FRMD5,-91
CSRP2BP,-531
Cep63,-505
CPSF2,-227
NAG,-677
PIGT,-157
KIFC2,-341
HMP19,-207
STX18,-611
HCFC1R1,-611
NKAP,-359
Pfs2,-551
SLD5,-551
RCN3,-287
MID1IP1,-219
GLIS3,-219
FAM63A,-601
COL23A1,-601
IL28RA,-601
CYB5R1,-833
FLJ11193,-129
HIGD1B,-629
ZNF567,-473
JMJD1B,-159
C15orf25,-597
MYO3A,-629
RBM11,-565
SPATA20,-223
LOC90113,-223
C9orf16,-459
LRRC8D,-685
FLJ20297,-685
FAHD1,-685
DDIT4,-237
MGC11266,25
LOC85865,-91
ECAT11,-159
GRIPAP1,-415
TRPM6,-31
FLJ20259,-263
ANKHD1,-629
TTC19,-149
FLJ20345,-339
ADPRHL2,-91
COMMD8,-521
ICF45,-551
ELMOD1,-551
ZNF435,-157
TNFSF5IP1,-207
FLJ20643,-243
C14orf119,-487
XTP3TPA,-451
TMEM39B,-549
NAGS,-549
PB1,-159
FLJ10786,-551
FLJ32658,-551
ASXL2,-291
C6orf167,-557
KIAA1875,-557
IL17E,-167
ZCCHC8,-291
RNF128,-601
MTMR8,-433
DOCK10,-331
FMNL3,-291
FMNL2,-291
SDK1,-289
DDX27,-181
LUC7L,-775
C12orf11,-463
KIAA1632,-263
SUSD1,-263
MGC3207,-263
MRPS6,-97
BOC,-237
ALS2CR8,-475
KIAA1166,-455
F25965,-227
COL20A1,-227
HYI,-229
ZNF414,-229
C10orf82,-229
UBTD1,-413
TMEM9B,-339
THAP10,-227
ZNF558,-265
FAM86A,-315
TMEM16H,-551
C1orf128,-617
PARP11,-223
LOXL3,-447
TRIM54,-441
KIAA1191,-587
ZNF287,-321
S100A14,-551
S100A16,-551
WDR18,-385
C9orf88,-159
IGSF9,-565
SH3MD2,-391
RANBP10,-259
KIAA1679,-577
ZNF410,-629
SRPRB,-435
FAM60A,-223
RLN3,-551
ZNF585B,-589
FLJ12716,-91
ARL6IP2,-503
ABCG5,-549
ABCG8,-549
CDH24,-285
FLJ90586,-753
CUEDC1,-753
NAG6,-591
YIPF2,-549
YIPF6,-549
MGC4504,-565
C1orf89,-551
FLJ22688,-551
VTCN1,-269
RWDD4A,-333
LRRC18,-333
ZCCHC7,-633
C6orf113,-671
EVI5L,-833
FLJ22028,-551
RP11-311P8.3,-551
DRF1,-1
EME1,-559
FLJ32734,-243
MFRP,-549
C1QTNF5,-549
FAM76B,-1
C19orf32,-799
WBSCR18,-27
FAM46B,-567
FAM46D,-567
PHACS,-901
NEK7,-271
ZFP276,-331
FOXP2,-549
FOXP4,-549
LOC284352,89
APOA1BP,-91
TEX9,-497
C14orf48,-761
